1.000000000000000000e+00,8.739669799804687500e+00,3.000000000000000000e+00,5.675166630759812847e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.475606536865234020e+00,3.000000000000000000e+00,2.212717139861099724e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.220324707031249289e+00,3.000000000000000000e+00,2.239438183498341672e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.076830291748047230e+00,3.000000000000000000e+00,2.283524672671316580e+01,2.000000000000000000e+00
1.000000000000000000e+00,7.955936431884765625e+00,3.000000000000000000e+00,2.274397919285591740e+01,2.000000000000000000e+00
1.000000000000000000e+00,7.789292144775390447e+00,3.000000000000000000e+00,2.348095967682785812e+01,2.000000000000000000e+00
1.000000000000000000e+00,7.829801177978515270e+00,3.000000000000000000e+00,2.325460235559854283e+01,2.000000000000000000e+00
1.000000000000000000e+00,7.870014953613281072e+00,3.000000000000000000e+00,2.412993087139825832e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.123846435546875355e+00,3.000000000000000000e+00,2.357261500488112560e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.271341705322265980e+00,3.000000000000000000e+00,2.285450809771306524e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.713677215576172586e+00,3.000000000000000000e+00,2.318102341791235332e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.969756317138671164e+00,3.000000000000000000e+00,2.272195091428892155e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.240404510498047230e+00,3.000000000000000000e+00,2.370819696197330018e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.269477844238281250e+00,3.000000000000000000e+00,2.401799408505100430e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.175292968750000000e+00,3.000000000000000000e+00,2.427817689073139817e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.220297241210937855e+00,3.000000000000000000e+00,2.466483495533569581e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.320587921142578836e+00,3.000000000000000000e+00,2.504958226384535536e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.437168884277344461e+00,3.000000000000000000e+00,2.521640524366930691e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.228586578369140980e+00,3.000000000000000000e+00,2.540793324598067926e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.100933074951171875e+00,3.000000000000000000e+00,2.528443892627417000e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.854460144042969105e+00,3.000000000000000000e+00,2.529967194496172311e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.642277526855469461e+00,3.000000000000000000e+00,2.441532114805339404e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.634014129638671875e+00,3.000000000000000000e+00,2.379401420482771101e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.342964935302735086e+00,3.000000000000000000e+00,2.361896383940438326e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.409696197509765270e+00,3.000000000000000000e+00,2.409441642259774241e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.271583557128906250e+00,3.000000000000000000e+00,2.298680373426451240e+02,2.000000000000000000e+00
1.000000000000000000e+00,8.101763153076172230e+00,3.000000000000000000e+00,2.323493165472324762e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.206850433349609730e+00,3.000000000000000000e+00,2.435502047598708586e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.416797637939453125e+00,3.000000000000000000e+00,2.346593415628165147e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.517301177978515270e+00,3.000000000000000000e+00,2.445445670186445852e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.834391784667968039e+00,3.000000000000000000e+00,2.498176556710599883e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.867841339111327770e+00,3.000000000000000000e+00,2.515713098265840131e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.091555786132811789e+00,3.000000000000000000e+00,2.672639514582577647e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.171532440185547586e+00,3.000000000000000000e+00,2.668703674363577250e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.441385650634765980e+00,3.000000000000000000e+00,2.686415741810041879e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.406084442138672230e+00,3.000000000000000000e+00,2.627847192708211566e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.361557769775391336e+00,3.000000000000000000e+00,2.607510510004028603e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.138164520263671875e+00,3.000000000000000000e+00,2.578644402415377357e+01,2.000000000000000000e+00
1.000000000000000000e+00,9.067765045166016336e+00,3.000000000000000000e+00,2.611389220643181019e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.910702514648438211e+00,3.000000000000000000e+00,2.663422086560454360e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.588538360595702414e+00,3.000000000000000000e+00,2.738614515224001522e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.430068206787108664e+00,3.000000000000000000e+00,2.734322563975987919e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.260196685791015625e+00,3.000000000000000000e+00,2.783423607195121008e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.368953704833984375e+00,3.000000000000000000e+00,2.795295470734843235e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.518449401855468395e+00,3.000000000000000000e+00,2.749812506905951892e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.716160583496094461e+00,3.000000000000000000e+00,2.637180331390100463e+01,2.000000000000000000e+00
1.000000000000000000e+00,8.772286987304687145e+00,3.000000000000000000e+00,2.727578426754922702e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.780555419921875071e+01,4.000000000000000000e+00,5.111350554798869439e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.762636871337890554e+01,4.000000000000000000e+00,4.997493538408100733e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.726956481933593679e+01,4.000000000000000000e+00,5.089720882703191762e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.775136413574218608e+01,4.000000000000000000e+00,2.252788636605402317e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.760760192871093821e+01,4.000000000000000000e+00,2.200796872002964832e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.765218505859375142e+01,4.000000000000000000e+00,2.266231765667690112e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.760584106445312358e+01,4.000000000000000000e+00,2.099257724927982167e+02,3.000000000000000000e+00
1.000000000000000000e+00,1.747639312744140483e+01,4.000000000000000000e+00,2.253891102501404475e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.712288513183593608e+01,4.000000000000000000e+00,2.175131599038853736e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.709407196044922017e+01,4.000000000000000000e+00,2.321913051081961399e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.707818756103515767e+01,4.000000000000000000e+00,2.312249048843299093e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.741361846923827983e+01,4.000000000000000000e+00,2.371578144681057765e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.759929199218749929e+01,4.000000000000000000e+00,2.342054040172632767e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.757387390136718608e+01,4.000000000000000000e+00,2.307759828018710380e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.775322570800781108e+01,4.000000000000000000e+00,2.400005708389703329e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.794764251708984304e+01,4.000000000000000000e+00,2.407208213471092506e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.319942474365234375e-01,4.000000000000000000e+00,2.441490533016089515e+01,3.000000000000000000e+00
1.000000000000000000e+00,3.712553739547729270e-01,4.000000000000000000e+00,2.493993064458139841e+01,3.000000000000000000e+00
1.000000000000000000e+00,5.120459079742432085e-01,4.000000000000000000e+00,2.502382228811575970e+01,3.000000000000000000e+00
1.000000000000000000e+00,6.548536300659180132e-01,4.000000000000000000e+00,2.499316234959174210e+01,3.000000000000000000e+00
1.000000000000000000e+00,5.520538806915282759e-01,4.000000000000000000e+00,2.454550837960893972e+01,3.000000000000000000e+00
1.000000000000000000e+00,4.241139888763427734e-01,4.000000000000000000e+00,2.465327616906971997e+01,3.000000000000000000e+00
1.000000000000000000e+00,2.744872093200683705e-01,4.000000000000000000e+00,2.473018838891660920e+01,3.000000000000000000e+00
1.000000000000000000e+00,2.913021087646484597e-01,4.000000000000000000e+00,2.503255188821243493e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.777912139892578125e+01,4.000000000000000000e+00,2.444971387424079623e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.746198577880859304e+01,4.000000000000000000e+00,2.410564774881702377e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.746198577880859304e+01,4.000000000000000000e+00,2.410564774881702377e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.733900756835937429e+01,4.000000000000000000e+00,2.398320904805968823e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.718078308105468821e+01,4.000000000000000000e+00,2.308221497477917694e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.714402923583984517e+01,4.000000000000000000e+00,2.368191057196106897e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.718355102539062429e+01,4.000000000000000000e+00,2.361591917370995830e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.739984436035156179e+01,4.000000000000000000e+00,2.371774069265156371e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.760519714355468679e+01,4.000000000000000000e+00,2.426796945669489958e+01,3.000000000000000000e+00
1.000000000000000000e+00,7.261174917221069336e-02,4.000000000000000000e+00,2.449455328872565474e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.612258106470108171e-02,4.000000000000000000e+00,2.436218984153180855e+01,3.000000000000000000e+00
1.000000000000000000e+00,2.270664691925048939e-01,4.000000000000000000e+00,2.501726946544692609e+01,3.000000000000000000e+00
1.000000000000000000e+00,5.838315010070800337e-01,4.000000000000000000e+00,2.450209733880493701e+01,3.000000000000000000e+00
1.000000000000000000e+00,6.400646686553954634e-01,4.000000000000000000e+00,2.465813712321909534e+01,3.000000000000000000e+00
1.000000000000000000e+00,7.253990173339843750e-01,4.000000000000000000e+00,2.553880146788306504e+01,3.000000000000000000e+00
1.000000000000000000e+00,8.696015357971191850e-01,4.000000000000000000e+00,2.689281677944117277e+01,3.000000000000000000e+00
1.000000000000000000e+00,8.498768806457519531e-01,4.000000000000000000e+00,2.655568118855852333e+01,3.000000000000000000e+00
1.000000000000000000e+00,6.593714714050292747e-01,4.000000000000000000e+00,2.620398557590452526e+01,3.000000000000000000e+00
1.000000000000000000e+00,4.478692054748535378e-01,4.000000000000000000e+00,2.708488470924141822e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.361691951751708984e-01,4.000000000000000000e+00,2.577330539483941862e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.797848052978515554e+01,4.000000000000000000e+00,2.588845093646748552e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.197470873594284023e-02,4.000000000000000000e+00,2.653584282203562950e+01,3.000000000000000000e+00
1.000000000000000000e+00,5.475794076919555942e-02,4.000000000000000000e+00,2.668504424096102667e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.795067906379699818e-01,4.000000000000000000e+00,2.622481953929471388e+01,3.000000000000000000e+00
1.000000000000000000e+00,4.553770065307617410e-01,4.000000000000000000e+00,2.660693895847717627e+01,3.000000000000000000e+00
1.000000000000000000e+00,3.769553184509277233e-01,4.000000000000000000e+00,2.700616299497582773e+01,3.000000000000000000e+00
